36669	128	2004-03-01	2007-11-30	VOLARE	0	0	1	0	0	0	0	0	1	0
37017	128	2016-01-01	0000-00-00	MIDIBUS	0	0	1	0	0	0	0	0	1	0
14024	4238	1993-01-01	1999-01-31	CANYON	0	1	0	0	1	0	0	0	1	0
13993	4238	1997-01-01	1999-12-31	CITY	0	1	0	0	1	0	0	0	1	0
13991	4238	1986-01-01	1998-12-31	DAKAR	0	1	0	0	1	0	0	0	1	0
13986	4238	1985-01-01	1997-12-31	ELEFANT	0	1	0	0	1	0	0	0	0	0
14025	4238	1985-01-01	1998-12-31	ELEFANTRE	0	1	0	0	1	0	0	0	1	0
13995	4238	1998-01-01	2000-12-31	FORCE	0	1	0	0	1	0	0	0	1	0
13996	4238	1998-01-01	1998-12-31	LEGION	0	1	0	0	1	0	0	0	1	0
14026	4238	1993-01-01	1999-12-31	MONSTER	0	1	0	0	1	0	0	0	0	0
14218	4238	1995-01-01	2001-12-31	ROADSTER	0	1	0	0	1	0	0	0	0	0
13987	4238	1988-01-01	1997-12-31	SST	0	1	0	0	1	0	0	0	0	0
13988	4238	1986-01-01	1995-12-31	STX	0	1	0	0	1	0	0	0	0	0
36696	4238	1994-01-01	1994-12-31	SUPER CITY	0	1	0	0	1	0	0	0	1	0
14146	4238	1990-01-01	1994-12-31	SXT	0	1	0	0	1	0	0	0	0	0
13992	4238	1998-01-01	1998-12-31	TCHAU	0	1	0	0	1	0	0	0	0	0
14147	4238	1993-01-01	1999-12-31	W	0	1	0	0	1	0	0	0	0	0
13989	4238	1993-01-01	1997-12-31	WR	0	1	0	0	1	0	0	0	1	0
13990	4238	1986-01-01	1997-12-31	WXT	0	1	0	0	1	0	0	0	0	0
6711	1480	1996-10-01	0000-00-00	400	0	1	0	0	0	0	0	0	1	0
6707	1480	1997-12-01	2005-07-31	500	1	1	0	0	0	0	0	0	1	1
6708	1480	2005-01-01	0000-00-00	A.721	1	1	0	0	0	0	0	0	1	1
6709	1480	2005-01-01	0000-00-00	A.741	1	1	0	0	0	0	0	0	1	1
6710	1480	2005-01-01	0000-00-00	A.751	1	1	0	0	0	0	0	0	1	1
11661	1480	2012-01-01	0000-00-00	CITY	1	1	0	0	0	0	0	0	1	1
11663	1480	2012-01-01	0000-00-00	COUPE	0	1	0	0	0	0	0	0	1	0
9871	1480	2005-10-01	0000-00-00	CROSSLINE	1	1	0	0	0	0	0	0	1	1
11659	1480	2012-01-01	0000-00-00	CROSSOVER	1	1	0	0	0	0	0	0	1	1
12868	1480	2012-01-01	0000-00-00	D-TRUCK Box	1	1	0	0	0	0	0	0	1	1
12870	1480	2012-01-01	0000-00-00	D-TRUCK Pickup	1	1	0	0	0	0	0	0	1	1
12871	1480	2012-01-01	0000-00-00	D-TRUCK Platform/Chassis	1	1	0	0	0	0	0	0	1	1
11660	1480	2012-01-01	0000-00-00	GTO	0	1	0	0	0	0	0	0	1	0
36902	1480	2003-09-01	0000-00-00	MEGA	1	1	0	0	0	0	0	0	1	1
13963	1480	2009-09-01	2012-07-31	ROADLINE	1	1	0	0	0	0	0	0	1	1
11664	1480	2007-04-01	0000-00-00	SCOUTY Convertible	1	1	0	0	0	0	0	0	1	1
11241	2	2013-03-01	0000-00-00	4C (960_)	1	1	0	0	0	0	0	0	1	1
13239	2	2014-10-01	0000-00-00	4C SPIDER (961_)	1	1	0	0	0	0	0	0	1	1
309	2	1979-04-01	1986-12-31	6 (119_)	1	1	0	0	0	0	0	0	1	1
9069	2	2007-01-01	2009-10-31	8C (920_)	1	1	0	0	0	0	0	0	1	1
9071	2	2008-01-01	2010-10-31	8C SPIDER (920_)	1	1	0	0	0	0	0	0	1	1
291	2	1983-05-01	1993-12-31	33 (905_)	1	1	0	0	0	0	0	0	1	1
300	2	1984-01-01	1989-12-31	33 Sportwagon (905A_)	1	1	0	0	0	0	0	0	1	1
295	2	1990-01-01	1994-09-30	33 (907A_)	1	1	0	0	0	0	0	0	1	1
305	2	1990-01-01	1994-09-30	33 Sportwagon (907B_)	1	1	0	0	0	0	0	0	1	1
312	2	1985-05-01	1992-12-31	75 (162B_)	1	1	0	0	0	0	0	0	1	1
316	2	1984-09-01	1987-11-30	90 (162_)	1	1	0	0	0	0	0	0	1	1
278	2	1994-07-01	2001-01-31	145 (930_)	1	1	0	0	0	0	0	0	1	1
1321	2	1994-12-01	2001-01-31	146 (930_)	1	1	0	0	0	0	0	0	1	1
4735	2	2000-11-01	2010-03-31	147 (937_)	1	1	0	0	0	0	0	0	1	1
282	2	1992-01-01	1997-12-31	155 (167_)	1	1	0	0	0	0	0	0	1	1
2053	2	1997-09-01	2005-09-30	156 (932_)	1	1	0	0	0	0	0	0	1	1
4635	2	1997-02-01	2006-05-31	156 Sportwagon (932_)	1	1	0	0	0	0	0	0	1	1
5452	2	2005-06-01	2012-12-31	159 (939_)	1	1	0	0	0	0	0	0	1	1
5543	2	2005-06-01	2012-12-31	159 Sportwagon (939_)	1	1	0	0	0	0	0	0	1	1
287	2	1987-01-01	1998-09-30	164 (164_)	1	1	0	0	0	0	0	0	1	1
3891	2	1998-09-01	2007-06-30	166 (936_)	1	1	0	0	0	0	0	0	1	1
1818	2	1968-03-01	1975-07-31	1750-2000 (105_)	1	1	0	0	0	0	0	0	1	1
7546	2	1950-10-01	1959-09-30	1900	1	1	0	0	0	0	0	0	1	1
4626	2	1974-03-01	1987-12-31	2300	0	1	0	0	0	0	0	0	1	0
7549	2	1962-01-01	1969-12-31	2600 Berlina	1	1	0	0	0	0	0	0	1	1
7547	2	1962-01-01	1966-12-31	2600 Sprint	1	1	0	0	0	0	0	0	1	1
7548	2	1961-01-01	1965-12-31	2600 Spider (106_)	1	1	0	0	0	0	0	0	1	1
321	2	1972-06-01	1985-06-30	ALFASUD (901_)	1	1	0	0	0	0	0	0	1	1
325	2	1978-01-01	1981-12-31	ALFASUD Giardinetta (904_)	1	1	0	0	0	0	0	0	1	1
329	2	1976-09-01	1989-12-31	ALFASUD Sprint (902_)	1	1	0	0	0	0	0	0	1	1
339	2	1974-07-01	1984-12-31	ALFETTA (116_)	1	1	0	0	0	0	0	0	1	1
334	2	1974-01-01	1986-01-31	ALFETTA GT (116_)	1	1	0	0	0	0	0	0	1	1
353	2	1983-03-01	1986-12-31	ARNA (920_)	1	1	0	0	0	0	0	0	1	1
30027	2	1966-09-01	1977-12-31	BERLINA Saloon	0	1	0	0	0	0	0	0	1	0
5479	2	2006-01-01	2010-06-30	BRERA (939_)	1	1	0	0	0	0	0	0	1	1
12776	2	1960-01-01	1973-12-31	FNM 2000	0	1	0	0	0	0	0	0	1	0
345	2	1962-01-01	1978-12-31	GIULIA (105_)	1	1	0	0	0	0	0	0	1	1
3686	2	1962-01-01	1980-12-31	GIULIA GT	1	1	0	0	0	0	0	0	1	1
10217	2	1962-03-01	1966-12-31	GIULIA SPIDER (101_)	1	1	0	0	0	0	0	0	1	1
36486	2	2015-10-01	0000-00-00	GIULIA (952_)	1	1	0	0	0	0	0	0	1	1
7551	2	1955-01-01	1962-12-31	GIULIETTA Berlina	1	1	0	0	0	0	0	0	1	1
