1118	4995	79	BBR Automotive	1069269481	0	BBR Automotive
1118	140	165	CORTECO	4966738	0	CORTECO
1118	4353	198	DPA	1073267798	0	DPA
1118	4813	206	DÜRER	1070672613	0	DÜRER
1018	441	270	FISPA	2562996	0	FISPA
1018	27	581	SIDAT	1454895	0	SIDAT
1118	4664	436	Metalcaucho	1069769452	0	Metalcaucho
1118	5	510	PIERBURG	3010833	0	PIERBURG
1018	4410	550	Rosunparts	625485	0	Rosunparts
1118	4667	606	STC	1073373869	0	STC
1015	454	77	BANDO	1073335025	0	BANDO
1118	478	92	BGA	2549836	0	BGA
1118	31	162	CONTINENTAL CTAM	6193565	0	CONTINENTAL CTAM
1118	42	176	DAYCO	5965484	0	DAYCO
1118	267	252	FAI AutoParts	1072158448	0	FAI AutoParts
1118	236	273	FLENNOR	3939116	0	FLENNOR
1118	33	294	GATES	5276402	0	GATES
1118	4812	295	GATES-AU	1072551292	0	GATES-AU
1118	239	340	HUTCHINSON	1073116188	0	HUTCHINSON
1118	204	345	INA	2216036	0	INA
918	4994	446	MITSUBOSHI	50525	0	MITSUBOSHI
1118	64	487	OPTIBELT	588275	0	OPTIBELT
1118	4655	526	PROCODIS FRANCE	147229	0	PROCODIS FRANCE
916	100	553	ROULUNDS RUBBER	2426446	0	ROULUNDS RUBBER
614	4732	632	TREVI AUTOMOTIVE	75246	0	TREVI AUTOMOTIVE
715	179	670	VEYANCE	1071670436	0	VEYANCE
1118	4997	0	A.B.A	1073545860	0	A.B.A
1118	6010	97	BLOCKSTEM	1070381326	0	BLOCKSTEM
1118	4969	234	ESEN SKV	1071959594	0	ESEN SKV
1118	4319	362	JTEKT	2150287	0	JTEKT
218	293	402	LENCO	1072790161	0	LENCO
1118	292	407	LIZARTE	1071590393	0	LIZARTE
1118	6	415	LuK	5668716	0	LuK
1118	260	567	SASIC	2876008	0	SASIC
1118	431	578	SERCORE	1465976	0	SERCORE
1118	4607	579	SHAFTEC	1072948282	0	SHAFTEC
1118	4698	610	S-TR	1071371458	0	S-TR
1118	161	641	TRW	1421341	0	TRW
1017	429	683	WAT	650711	0	WAT
1118	252	702	ZF Parts	1072218652	0	ZF Parts
1018	208	95	BIRTH	2666406	0	BIRTH
1118	4657	2	ABAKUS	1072962433	0	ABAKUS
1018	435	229	EQUAL QUALITY	1072402828	0	EQUAL QUALITY
618	138	359	JOHNS	1085074	0	JOHNS
1118	78	379	KLOKKERHOLM	3633410	0	KLOKKERHOLM
1118	340	521	PRASCO	1072509362	0	PRASCO
817	187	592	SOMORA	2557485	0	SOMORA
1118	4701	638	TRUCKLIGHT	1070456186	0	TRUCKLIGHT
1118	61	651	TYC	805139	0	TYC
1118	36	662	VAN WEZEL	1073330178	0	VAN WEZEL
1118	4400	12	AD JSAutomotive	267877	0	AD JSAutomotive
1118	427	51	ASMET	2583539	0	ASMET
1118	298	53	ASSO	2341083	0	ASSO
1118	406	99	BM CATALYSTS	1070144611	0	BM CATALYSTS
1018	41	104	BOSAL	6015958	0	BOSAL
1118	233	186	DINEX	3957440	0	DINEX
1118	7	214	EBERSPÄCHER	2704837	0	EBERSPÄCHER
1118	488	218	EEC	1070912419	0	EEC
1118	29	232	ERNST	4600228	0	ERNST
1017	4941	240	EuroFlo	1070874008	0	EuroFlo
918	415	259	FENNO	1072870167	0	FENNO
1118	136	275	FONOS	4008956	0	FONOS
1018	4820	308	G+M KAT	1068773398	0	G+M KAT
418	4763	317	GT Exhausts	1072389741	0	GT Exhausts
1118	118	334	HJS	4188461	0	HJS
1118	191	343	IMASAF	3561588	0	IMASAF
1118	445	377	KLARIUS	1073365109	0	KLARIUS
1118	117	410	LRT	4205745	0	LRT
917	193	460	MTS	2751564	0	MTS
418	4873	519	POLMO	1072271680	0	POLMO
517	455	584	SIGAM	1742000	0	SIGAM
1118	357	669	VENEPORTE	1072398997	0	VENEPORTE
1118	13	681	WALKER	3036362	0	WALKER
1118	115	653	ULO	5219260	0	ULO
1118	4965	363	JUMASA	1071508819	0	JUMASA
1118	4696	497	PACOL	1068173049	0	PACOL
918	4327	518	POLIPLAST	1944836	0	POLIPLAST
1118	4555	96	BLIC	1718572	0	BLIC
1118	362	29	ALKAR	1071622317	0	ALKAR
1118	4344	224	ELTA AUTOMOTIVE	1071744414	0	ELTA AUTOMOTIVE
1118	4841	348	IPARLUX	1070162690	0	IPARLUX
1118	4680	600	SPILU	1073284545	0	SPILU
118	4582	601	SPJ	1070187317	0	SPJ
1118	139	23	AJUSA	2649232	0	AJUSA
1118	10	222	ELRING	2429500	0	ELRING
1118	237	225	ELWIS ROYAL	2073069	0	ELWIS ROYAL
1118	367	256	FA1	2034989	0	FA1
1118	88	305	GLASER	1134152	0	GLASER
1118	60	309	GOETZE	2682506	0	GOETZE
1118	4257	318	GUARNITAUTO	1966748	0	GUARNITAUTO
1118	205	478	NRF	3413345	0	NRF
1118	113	503	PAYEN	1073194083	0	PAYEN
1118	9	671	VICTOR REINZ	4374298	0	VICTOR REINZ
917	4949	647	TURBORAIL	1070758480	0	TURBORAIL
1118	173	537	RAMEDER	3040008	0	RAMEDER
1118	374	9	ACI-AVESA	1030215	0	ACI-AVESA
1118	4501	412	LUCAS	1069057418	0	LUCAS
1118	4593	621	TEDGUM	1073261351	0	TEDGUM
1118	4737	61	AUTLOG	1072181564	0	AUTLOG
1118	407	269	FIRST LINE	239360	0	FIRST LINE
1118	134	453	MOOG	1685127	0	MOOG
1118	49	85	BENDIX	5108806	0	BENDIX
1118	4427	421	Magnum Technology	1072012794	0	Magnum Technology
1118	32	559	SACHS	2476789	0	SACHS
1118	51	687	WESTFALIA	4248207	0	WESTFALIA
1118	6102	105	BOSAL-ORIS	1067284852	0	BOSAL-ORIS
1118	106	119	BRINK	2904386	0	BRINK
1118	4320	690	WITTER	1072452029	0	WITTER
1118	11	90	BERU	3346189	0	BERU
1118	206	5	A.B.S.	4084933	0	A.B.S.
1118	166	22	AISIN	1073458916	0	AISIN
117	487	40	AP Automotive Prod.	636178	0	AP Automotive Prod.
1118	3	56	ATE	5383171	0	ATE
1118	381	110	Brake ENGINEERING	3097337	0	Brake ENGINEERING
1018	195	115	BREDA LORETT	1072537835	0	BREDA LORETT
1118	65	116	BREMBO	1073494081	0	BREMBO
1118	4878	123	BSF	1072003517	0	BSF
518	4358	155	CLUTCHNUS	2135460	0	CLUTCHNUS
1118	399	244	EXEDY	2137805	0	EXEDY
1118	62	261	FERODO	5746860	0	FERODO
1118	54	288	FTE	1753821	0	FTE
1118	279	303	GIRLING	1072947219	0	GIRLING
1118	4756	337	HOLA	946208	0	HOLA
1118	48	366	JURID	3967786	0	JURID
1118	286	373	KAWE	3529763	0	KAWE
1118	4428	380	KM Germany	49222	0	KM Germany
1118	4548	405	LIPE CLUTCH	1071185218	0	LIPE CLUTCH
1118	190	465	NATIONAL	3508259	0	NATIONAL
818	400	536	RAICAM	1072135932	0	RAICAM
1018	4828	558	RYMEC	1068388971	0	RYMEC
1118	294	560	SACHS PERFORMANCE	2201111	0	SACHS PERFORMANCE
1118	39	625	TEXTAR	4071820	0	TEXTAR
1118	4693	125	BTA	1070192533	0	BTA
918	468	197	DÖNMEZ	447577	0	DÖNMEZ
918	6276	321	HAMMER	1073379213	0	HAMMER
618	392	386	KOYO	1345815	0	KOYO
916	4559	434	MECARM	1072034008	0	MECARM
1118	4694	469	NEXUS	1068234114	0	NEXUS
1118	4728	479	NSK	1070454541	0	NSK
1118	331	492	ORIGINAL IMPERIUM	3551195	0	ORIGINAL IMPERIUM
1118	4604	142	CASALS	1072789430	0	CASALS
218	4829	46	AS METAL	1072942813	0	AS METAL
1118	4845	75	AYD	179630	0	AYD
818	6263	166	CPB	1072144354	0	CPB
518	4401	171	CTR	367408	0	CTR
317	471	189	DITAS	447495	0	DITAS
1118	4003	237	ETS	1451558	0	ETS
1018	4467	277	FORTUNE LINE	1950861	0	FORTUNE LINE
1118	6101	278	FR REDAELLI	1067929920	0	FR REDAELLI
918	486	280	FRAP	1073118640	0	FRAP
316	4844	319	G.U.D.	1069851809	0	G.U.D.
1118	4879	374	KEY PARTS	1069366437	0	KEY PARTS
1118	35	401	LEMFÖRDER	2417795	0	LEMFÖRDER
1118	37	450	MONROE	5079529	0	MONROE
1118	198	483	OCAP	3207781	0	OCAP
1118	4368	533	QUICK STEER	1070009282	0	QUICK STEER
618	4708	546	RIW	1069933490	0	RIW
118	4609	551	ROTA	274423	0	ROTA
418	430	554	RTS	2957427	0	RTS
1118	4306	557	RYME	1429121	0	RYME
1118	135	582	SIDEM	2809763	0	SIDEM
917	4635	598	SPICER	1068263605	0	SPICER
1118	4414	622	TEKNOROT	1073612622	0	TEKNOROT
717	4340	623	TENACITY	1072652464	0	TENACITY
1118	4468	695	YAMATO	844602	0	YAMATO
616	4987	710	4u	1071419263	0	4u
918	4010	711	555	2411901	0	555
1118	4537	41	APEC braking	1073209550	0	APEC braking
