6581	14877	B1S5VF1VC	1
6582	14877	B1S5VF1WC	1
6583	14877	B1S5VF1XC	1
6584	14877	B1S5VF1YC	1
6585	14877	B1S5VF1ZE	1
6586	14877	B1S5VF100	1
6587	14877	B1S5XL1XC	1
6588	14877	B1S5XL1YC	1
6589	14881	B590RMRKB	1
6590	14881	B590RM6IC	1
6591	14881	B590RM8IC	1
6592	14881	B590RM6NF	1
6593	14881	B590RM8NF	1
6594	14881	B590RM6QC	1
6595	14881	B590RM8QC	1
6596	14881	B590RM6TG	1
6597	14881	B590RM8TG	1
6598	14881	B590RM600	1
6599	14881	B590RM800	1
6600	14881	B590TN1TG	1
6601	14881	B590TN1VE	1
6602	14881	B590TN8KB	1
6603	14881	B590TN8NF	1
6604	14881	B590TN8QC	1
6605	14881	B590TN8TG	1
6606	14881	B590TN8VE	1
6607	14881	B590TN100	1
6608	14881	B590TN800	1
6609	14882	B5A0TE8KB	1
6610	14882	B5A0TERKB	1
6611	14882	B5A0TE8QC	1
6612	14882	B5A0TE1TG	1
6613	14882	B5A0TE8TG	1
6614	14882	B5A0TE1VE	1
6615	14882	B5A0TE8VE	1
6616	14882	B5A0UA1TG	1
6617	14882	B5A0UA1VE	1
6618	14882	B5A0UA8KB	1
6619	14882	B5A0UA8TG	1
6620	14882	B5A0UA8VE	1
6621	14882	B5A0UARKB	1
6622	14911	B5S1RF6NF	1
6623	14911	B5S1RF6QC	1
6624	14911	B5S1RF6TG	1
6625	14911	B5S1RF8NF	1
6626	14911	B5S1RF8QC	1
6627	14911	B5S1RF8TG	1
6628	14911	B5S1RFRKB	1
6629	14911	B5S1RF600	1
6630	14911	B5S1RF800	1
6631	14911	B5S2TG1TG	1
6632	14911	B5S2TG1VE	1
6633	14911	B5S2TG8KB	1
6634	14911	B5S2TG8QC	1
6635	14911	B5S2TG8TG	1
6636	14911	B5S2TG8VE	1
6637	14911	B5S2TGRKB	1
6638	14911	B5S2TG100	1
6639	14911	B5S2TG800	1
6640	14911	B5S2UF1TG	0
6641	14911	B5S2UF1VE	0
6642	14911	B5S2UF8KB	0
6643	14911	B5S2UF8TG	0
6644	14911	B5S2UF8VE	0
6645	14911	B5S2UFRKB	0
6663	14928	B900VF1VC	1
6664	14928	B900VF1WC	1
6665	14928	B900VF1XC	1
6666	14928	B900VF1YC	1
6667	14929	BJS2TG1VC	1
6668	14929	BJS2TG1WC	1
6669	14929	BJS2TG100	1
6670	14929	BJS2TG800	1
6671	14929	BJS2TGR00	1
6672	14929	BJS2XL1XC	1
6673	14929	BJS3UF1VC	0
6674	14929	BJS3UF1WC	0
6675	14929	BJS3UF100	0
6676	14929	BJS3UF800	0
6677	14929	BJS3UFR00	0
6678	14929	BJS5VF1VC	1
6679	14929	BJS5VF1WC	1
6680	14929	BJS5VF1XC	1
6681	14929	BJS5VF1YC	1
6682	14929	BJS5VF1ZE	1
6683	14929	BJS5VF100	1
6684	14929	BJS5XL1XC	1
6685	14929	BJS5XL1YC	1
6165	14885	BM90TN1TG	1
6166	14885	BM90TN1VE	1
6167	14885	BM90TN8KB	1
6168	14885	BM90TN8NF	1
6169	14885	BM90TN8QC	1
6170	14885	BM90TN8TG	1
6171	14885	BM90TN8VE	1
6174	14885	BM90TN100	1
6175	14885	BM90TN800	1
6646	14885	BM90RMRKB	1
6647	14885	BM90RM6IC	1
6648	14885	BM90RM8IC	1
6649	14885	BM90RM6NF	1
6650	14885	BM90RM8NF	1
6651	14885	BM90RM6QC	1
