4049	APRILIA MO	0	APRILIA MOTORCYCLES	0	0	0	1	0	0	0	1
4523	APS GERMAN	1	APS Germany	0	0	0	0	0	0	0	0
3173	AQUAPLUS	1	AQUAPLUS	0	0	0	0	0	0	0	0
4237	ARAL	1	ARAL	0	0	0	0	0	0	0	0
1863	ARALM	1	ARALMEX	0	0	0	0	0	0	0	0
3089	ARB/ADL	1	ARB	0	0	0	0	0	0	0	0
1036	ARBOS	0	ARBOS	0	0	0	0	0	0	0	0
900000	ARCTIC CAT	0	ARCTIC CAT	0	0	0	1	0	0	0	0
2478	ARD	1	ARD	0	0	0	0	0	0	0	0
4860	ARD FRANCE	1	ARD FRANCE	0	0	0	0	0	0	0	0
884	ARDEN	1	ARDENAISSE D'ESSIEUX	0	0	0	0	0	0	0	0
2694	ARGENTUM	1	ARGENTUM	0	0	0	0	0	0	0	0
2525	ARGO	1	ARGO	0	0	0	0	0	0	0	0
4406	ARIEL MOTO	0	ARIEL MOTORCYCLES	0	0	0	0	0	0	0	0
2953	ARMA	1	ARMA	0	0	0	0	0	0	0	0
2361	ARMAFILT	1	ARMAFILT	0	0	0	0	0	0	0	0
3829	ARMATRAC	0	ARMATRAC	0	1	0	0	0	0	0	1
915	ARMAX	0	ARMAX	0	0	0	0	0	0	0	0
1864	ARMST	1	ARMSTRONG	0	0	0	0	0	0	0	0
2526	ARMSTRONGS	0	ARMSTRONG SIDDELEY	1	0	0	0	0	0	0	0
4785	Arnott	1	Arnott	0	0	0	0	0	0	0	0
1360	ARO	0	ARO	1	0	0	0	0	0	0	1
743	AROSI	1	AROSI	0	0	0	0	0	0	0	0
4304	ARROWHEAD	1	ARROWHEAD	0	0	0	0	0	0	0	0
3759	ARTEC	1	ARTEC	0	0	0	0	0	0	0	0
3495	ARTEGA	0	ARTEGA	1	0	0	0	0	0	0	1
3541	ARVIN	1	ARVIN	0	0	0	0	0	0	0	0
4861	ARVIN MERI	1	ARVIN MERITOR	0	0	0	0	0	0	0	0
2693	AS	1	AS	0	0	0	0	0	0	0	0
4824	A.S. DIFFU	1	A.S. DIFFUSION	0	0	0	0	0	0	0	0
4195	AS METAL	1	AS METAL	0	0	0	0	0	0	0	0
1037	AS MO	0	AS MOTOR	0	0	0	0	0	0	0	0
3699	ASAM	1	ASAM	0	0	0	0	0	0	0	0
2527	ASAS	1	ASAS	0	0	0	0	0	0	0	0
2763	ASCA	0	ASCA	0	0	0	0	0	0	0	0
4809	ASCAC	1	ASCAC	0	0	0	0	0	0	0	0
710	ASEA	1	ASEA	0	0	0	0	0	0	0	0
2528	ASHIKA	1	ASHIKA	0	0	0	0	0	0	0	0
2241	ASHOK LEYL	0	ASHOK LEYLAND	1	1	0	0	0	0	0	1
3275	ASHUKI	1	ASHUKI	0	0	0	0	0	0	0	0
879	ASIAM	0	ASIA MOTORS	1	0	0	0	0	0	0	1
4281	ASIASTAR	0	ASIASTAR	0	0	0	0	0	0	0	0
4628	ASIAWING	0	ASIAWING MOTORCYCLES	0	0	0	1	0	0	0	1
4224	ASIMCO	1	ASIMCO	0	0	0	0	0	0	0	0
2242	ASKAM	0	ASKAM (FARGO/DESOTO)	1	1	0	0	0	0	0	1
1420	ASMET	1	ASMET	0	0	0	0	0	0	0	0
684	ASP	1	ASPERA	0	0	0	0	0	0	0	0
4210	AS-PL	1	AS-PL	0	0	0	0	0	0	0	0
4509	ASPOCK	1	ASPOCK	0	0	0	0	0	0	0	0
4198	ASPOECK	1	ASPÖCK	0	0	0	0	0	0	0	0
2744	ASSO	1	ASSO	0	0	0	0	0	0	0	0
